trip_id,driver_id,rider_id,vendor_id,city,pickup_loc,drop_loc,distance_km,pickup_time,num_passengers,rate_code,payment_type,drop_time,fare_amount,driver_tip,toll_amt,mta_tax,total_amount,rating,stored_flag
TRP00005366,DRV000049,RDR003720,2,Pune,34,73,38.07,2024-05-15 12:44:00,2,1,Wallet,2024-05-15 14:44:00,516.2,45.65,0.0,25.81,587.66,3.1,Y
TRP00005367,DRV000478,RDR001262,2,Bangalore,33,29,8.56,2024-06-24 16:14:00,1,1,Wallet,2024-06-24 16:54:00,130.7,5.13,0.0,6.54,142.37,4.5,Y
TRP00005368,DRV001110,RDR004133,2,Hyderabad,64,74,4.71,2024-07-22 11:38:00,1,1,UPI,2024-07-22 12:00:00,87.83,13.02,37.27,4.39,142.51,3.8,Y
TRP00005369,DRV000710,RDR000866,2,Chennai,56,91,12.83,2024-11-07 17:00:00,4,5,Credit Card,2024-11-07 17:49:00,204.57,9.08,24.56,10.23,248.44,4.4,Y
TRP00005370,DRV001303,RDR001066,1,Kolkata,11,30,2.5,2024-12-11 20:46:00,2,4,Free Ride,2024-12-11 21:01:00,71.31,0.0,0.0,3.57,74.88,3.0,Y
TRP00005371,DRV001720,RDR001793,2,Chennai,76,90,4.88,2024-02-19 13:42:00,3,3,Cash,2024-02-19 14:06:00,87.7,13.0,0.0,4.39,105.09,3.1,Y
TRP00005372,DRV001421,RDR002979,1,Bangalore,28,83,4.41,2024-07-31 11:34:00,1,1,Wallet,2024-07-31 11:54:00,83.98,0.0,0.0,4.2,88.18,,Y
TRP00005373,DRV001797,RDR003159,2,Pune,58,45,5.52,2024-12-16 03:53:00,1,4,Cash,2024-12-16 04:21:00,118.23,0.0,0.0,5.91,124.14,3.5,Y
TRP00005374,DRV000020,RDR003707,1,Chennai,69,5,13.18,2024-04-25 13:51:00,5,1,Credit Card,2024-04-25 14:45:00,224.97,0.0,44.72,11.25,280.94,3.5,Y
TRP00005375,DRV001948,RDR004207,2,Mumbai,99,36,6.3,2024-07-27 22:10:00,1,1,Credit Card,2024-07-27 22:40:00,129.76,0.97,0.0,6.49,137.22,3.9,Y
TRP00005376,DRV000687,RDR001664,2,Ahmedabad,94,54,13.64,2024-03-26 04:55:00,1,2,Credit Card,2024-03-26 05:46:00,189.29,12.9,0.0,9.46,211.65,4.2,Y
TRP00005377,DRV000003,RDR003279,2,Pune,71,21,7.87,2024-01-20 17:24:00,1,1,Wallet,2024-01-20 17:56:00,127.52,16.23,0.0,6.38,150.13,3.1,Y
TRP00005378,DRV001555,RDR001540,1,Mumbai,55,89,4.35,2024-02-02 21:01:00,1,3,Cash,2024-02-02 21:21:00,80.51,7.72,0.0,4.03,92.26,5.0,Y
TRP00005379,DRV001347,RDR000563,2,Kolkata,49,79,14.28,2024-03-12 03:15:00,2,1,Free Ride,2024-03-12 04:08:00,201.63,27.03,23.74,10.08,262.48,3.5,Y
TRP00005380,DRV000771,RDR002277,1,Hyderabad,25,89,3.18,2024-01-11 22:44:00,3,1,Free Ride,2024-01-11 23:02:00,102.88,5.25,22.99,5.14,136.26,4.6,N
TRP00005381,DRV001739,RDR003466,2,Mumbai,50,25,3.03,2024-07-05 00:55:00,2,1,Credit Card,2024-07-05 01:18:00,74.7,0.43,44.13,3.74,123.0,4.8,Y
TRP00005382,DRV001512,RDR001346,2,Delhi,82,26,6.62,2024-10-19 12:53:00,4,1,Wallet,2024-10-19 13:20:00,100.85,1.28,48.89,5.04,156.06,3.7,Y
TRP00005383,DRV001490,RDR002517,2,Bangalore,38,83,3.42,2024-04-30 19:36:00,2,1,Wallet,2024-04-30 20:00:00,78.62,4.6,0.0,3.93,87.15,3.2,Y
TRP00005384,DRV000630,RDR004729,1,Mumbai,50,59,1.07,2024-05-13 15:35:00,1,3,Cash,2024-05-13 15:43:00,34.87,3.21,0.0,1.74,39.82,4.7,Y
TRP00005385,DRV000213,RDR000837,2,Hyderabad,98,36,9.36,2024-04-09 09:33:00,2,3,Cash,2024-04-09 10:16:00,146.93,1.36,29.67,7.35,185.31,3.2,Y
TRP00005386,DRV000421,RDR001207,2,Hyderabad,43,15,6.72,2024-10-07 02:44:00,2,4,Credit Card,2024-10-07 03:16:00,103.94,0.0,0.0,5.2,109.14,5.0,Y
TRP00005387,DRV001086,RDR003777,1,Mumbai,32,46,5.72,2024-05-16 12:00:00,1,1,Credit Card,2024-05-16 12:23:00,107.93,12.78,44.49,5.4,170.6,3.8,Y
TRP00005388,DRV000488,RDR000878,1,Delhi,29,26,28.28,2024-12-10 17:09:00,1,2,Credit Card,2024-12-10 18:41:00,395.62,41.97,0.0,19.78,457.37,3.6,Y
TRP00005389,DRV000860,RDR000903,2,Hyderabad,30,44,7.77,2024-05-13 22:28:00,3,1,Cash,2024-05-13 22:58:00,162.8,22.93,43.52,8.14,237.39,3.4,Y
TRP00005390,DRV001008,RDR001971,1,Ahmedabad,39,71,16.93,2024-06-03 00:47:00,2,3,Cash,2024-06-03 01:51:00,224.76,29.0,0.0,11.24,265.0,4.7,Y
TRP00005391,DRV001969,RDR000136,2,Delhi,57,94,2.2,2024-08-27 18:44:00,1,1,Free Ride,2024-08-27 19:05:00,73.29,4.65,0.0,3.66,81.6,,Y
TRP00005392,DRV000123,RDR003776,1,Pune,57,30,7.74,2024-06-03 06:19:00,1,4,Cash,2024-06-03 06:54:00,141.1,0.0,19.78,7.06,167.94,3.1,Y
TRP00005393,DRV001992,RDR001533,1,Bangalore,36,27,17.2,2024-06-08 09:51:00,2,1,Credit Card,2024-06-08 10:52:00,273.56,0.0,0.0,13.68,287.24,3.6,N
TRP00005394,DRV000292,RDR002186,1,Hyderabad,96,92,8.0,2024-02-27 21:29:00,1,1,Credit Card,2024-02-27 22:01:00,140.2,10.73,33.83,7.01,191.77,3.7,Y
TRP00005395,DRV001458,RDR000235,1,Hyderabad,74,67,11.13,2024-07-07 12:27:00,1,1,Credit Card,2024-07-07 13:08:00,165.5,6.09,0.0,8.28,179.87,3.7,Y
TRP00005396,DRV000574,RDR003902,1,Kolkata,53,58,4.72,2024-07-16 02:53:00,1,1,Credit Card,2024-07-16 03:17:00,92.04,0.0,0.0,4.6,96.64,,Y
TRP00005397,DRV000191,RDR004350,2,Pune,30,66,1.78,2024-11-03 12:11:00,1,1,Cash,2024-11-03 12:28:00,70.0,7.3,0.0,3.5,80.8,4.7,Y
TRP00005398,DRV000090,RDR003709,1,Mumbai,26,83,5.9,2024-02-14 07:10:00,1,1,Free Ride,2024-02-14 07:35:00,130.82,4.61,23.79,6.54,165.76,3.4,Y
TRP00005399,DRV001887,RDR002884,1,Kolkata,62,75,5.01,2024-04-30 18:59:00,2,1,Wallet,2024-04-30 19:29:00,94.56,0.0,0.0,4.73,99.29,,Y
TRP00005400,DRV000475,RDR002176,1,Delhi,74,47,17.14,2024-04-02 19:23:00,3,3,UPI,2024-04-02 20:25:00,245.66,10.86,41.2,12.28,310.0,4.9,Y
TRP00005401,DRV001838,RDR000970,1,Mumbai,19,80,3.24,2024-01-06 03:58:00,1,1,Wallet,2024-01-06 04:13:00,87.96,0.0,0.0,4.4,92.36,4.4,Y
TRP00005402,DRV001732,RDR004509,1,Mumbai,20,11,28.23,2024-12-11 18:30:00,2,1,Cash,2024-12-11 19:59:00,394.99,26.84,0.0,19.75,441.58,4.4,Y
TRP00005403,DRV001065,RDR000689,2,Delhi,89,94,26.39,2024-07-15 02:02:00,1,1,Free Ride,2024-07-15 03:31:00,383.08,0.0,0.0,19.15,402.23,5.0,Y
TRP00005404,DRV000846,RDR002904,1,Kolkata,56,79,3.28,2024-04-09 04:51:00,3,2,UPI,2024-04-09 05:05:00,98.97,7.39,33.48,4.95,144.79,3.9,Y
TRP00005405,DRV001436,RDR003535,2,Hyderabad,22,3,4.42,2024-02-22 12:21:00,1,1,Wallet,2024-02-22 12:47:00,86.17,0.0,0.0,4.31,90.48,3.6,Y
TRP00005406,DRV001835,RDR001738,1,Hyderabad,65,44,19.07,2024-09-14 22:00:00,1,1,UPI,2024-09-14 23:06:00,276.38,30.43,0.0,13.82,320.63,4.2,Y
TRP00005407,DRV000763,RDR001234,1,Ahmedabad,15,32,28.2,2024-10-11 14:09:00,2,5,Wallet,2024-10-11 15:42:00,406.81,0.0,26.58,20.34,453.73,4.9,Y
TRP00005408,DRV000939,RDR003252,2,Chennai,79,98,5.69,2024-07-12 21:30:00,2,2,Free Ride,2024-07-12 21:52:00,116.98,12.38,0.0,5.85,135.21,3.4,Y
TRP00005409,DRV001996,RDR004114,1,Hyderabad,10,5,4.1,2024-12-13 01:55:00,3,1,UPI,2024-12-13 02:18:00,74.15,7.24,36.01,3.71,121.11,,Y
TRP00005410,DRV001532,RDR003530,2,Kolkata,45,75,6.97,2024-12-21 10:42:00,1,1,Wallet,2024-12-21 11:15:00,147.31,6.68,0.0,7.37,161.36,3.7,Y
TRP00005411,DRV000174,RDR004161,2,Pune,1,82,10.31,2024-02-08 23:07:00,1,1,Credit Card,2024-02-08 23:46:00,172.79,8.23,18.16,8.64,207.82,,Y
TRP00005412,DRV001190,RDR002734,1,Ahmedabad,24,96,3.56,2024-11-13 07:54:00,1,1,Cash,2024-11-13 08:13:00,82.87,0.95,0.0,4.14,87.96,,Y
TRP00005413,DRV000196,RDR000436,1,Mumbai,28,35,11.67,2024-09-25 17:13:00,3,1,Credit Card,2024-09-25 17:56:00,180.5,9.9,0.0,9.02,199.42,3.4,Y
TRP00005414,DRV001036,RDR003616,2,Bangalore,63,44,1.42,2024-12-13 01:38:00,1,3,Wallet,2024-12-13 01:52:00,37.61,0.0,0.0,1.88,39.49,3.4,Y
TRP00005415,DRV000274,RDR002234,2,Ahmedabad,38,72,1.4,2024-01-10 08:21:00,1,1,Cash,2024-01-10 08:31:00,46.78,1.1,22.39,2.34,72.61,4.2,Y
TRP00005416,DRV001306,RDR003030,1,Ahmedabad,27,62,4.91,2024-11-16 16:05:00,1,1,Credit Card,2024-11-16 16:24:00,88.31,0.54,0.0,4.42,93.27,4.5,Y
TRP00005417,DRV001680,RDR000802,2,Bangalore,71,47,4.49,2024-07-21 21:57:00,1,4,Wallet,2024-07-21 22:23:00,79.22,8.94,0.0,3.96,92.12,4.7,Y
TRP00005418,DRV000808,RDR000403,1,Ahmedabad,82,74,4.03,2024-08-28 05:38:00,1,1,Credit Card,2024-08-28 06:01:00,77.85,8.66,0.0,3.89,90.4,,Y
TRP00005419,DRV000154,RDR003134,2,Delhi,64,45,6.4,2024-02-12 19:15:00,1,1,Credit Card,2024-02-12 19:49:00,102.91,11.96,0.0,5.15,120.02,4.3,Y
TRP00005420,DRV001213,RDR003462,1,Kolkata,32,8,4.09,2024-01-06 08:08:00,2,1,Cash,2024-01-06 08:33:00,107.04,10.04,0.0,5.35,122.43,3.8,Y
TRP00005421,DRV001163,RDR001589,1,Pune,37,66,2.71,2024-01-17 02:35:00,4,1,Free Ride,2024-01-17 02:51:00,63.13,4.42,0.0,3.16,70.71,4.4,Y
TRP00005422,DRV000128,RDR002409,2,Kolkata,41,90,3.96,2024-07-06 18:03:00,2,4,Cash,2024-07-06 18:29:00,89.79,3.32,0.0,4.49,97.6,4.1,Y
TRP00005423,DRV000891,RDR001552,2,Pune,7,24,30.48,2024-06-28 05:30:00,1,2,UPI,2024-06-28 07:14:00,410.39,29.07,0.0,20.52,459.98,3.9,Y
TRP00005424,DRV001357,RDR003299,2,Kolkata,42,45,5.24,2024-04-26 03:05:00,3,1,Free Ride,2024-04-26 03:30:00,122.71,12.62,19.28,6.14,160.75,4.2,Y
TRP00005425,DRV001975,RDR001448,2,Ahmedabad,22,62,5.71,2024-10-08 14:56:00,1,2,Wallet,2024-10-08 15:26:00,124.76,7.42,0.0,6.24,138.42,4.4,Y
TRP00005426,DRV000268,RDR004867,1,Chennai,15,17,7.87,2024-07-20 11:55:00,2,3,Credit Card,2024-07-20 12:28:00,146.03,8.2,15.0,7.3,176.53,3.3,Y
TRP00005427,DRV000485,RDR002261,2,Kolkata,77,29,33.76,2024-07-29 15:59:00,1,1,Wallet,2024-07-29 17:46:00,451.63,64.59,0.0,22.58,538.8,4.3,Y
TRP00005428,DRV000598,RDR004339,1,Ahmedabad,38,24,3.21,2024-04-05 05:17:00,2,1,Credit Card,2024-04-05 05:33:00,97.46,0.0,0.0,4.87,102.33,4.0,Y
TRP00005429,DRV000535,RDR004977,2,Kolkata,2,95,10.15,2024-02-25 05:32:00,1,1,Wallet,2024-02-25 06:17:00,148.81,13.64,0.0,7.44,169.89,3.7,Y
TRP00005430,DRV001743,RDR004044,1,Kolkata,41,90,11.07,2024-07-18 10:46:00,1,1,UPI,2024-07-18 11:33:00,199.93,4.1,0.0,10.0,214.03,3.1,Y
TRP00005431,DRV000646,RDR004249,1,Kolkata,82,88,8.48,2024-01-13 22:15:00,1,1,Free Ride,2024-01-13 22:54:00,153.67,20.51,0.0,7.68,181.86,3.7,Y
TRP00005432,DRV001897,RDR003552,1,Kolkata,1,25,1.74,2024-09-21 09:07:00,1,3,Cash,2024-09-21 09:17:00,90.52,2.86,23.73,4.53,121.64,3.7,Y
TRP00005433,DRV001641,RDR000895,2,Mumbai,33,2,10.04,2024-01-28 03:43:00,3,4,Credit Card,2024-01-28 04:24:00,177.09,0.13,0.0,8.85,186.07,4.2,Y
TRP00005434,DRV000805,RDR000409,2,Kolkata,61,1,1.53,2024-10-17 11:51:00,1,1,Cash,2024-10-17 12:05:00,67.57,9.72,0.0,3.38,80.67,3.4,Y
TRP00005435,DRV001436,RDR002040,2,Kolkata,17,62,8.25,2024-10-24 19:40:00,2,2,Cash,2024-10-24 20:09:00,166.49,6.77,0.0,8.32,181.58,3.4,Y
TRP00005436,DRV001704,RDR000910,1,Hyderabad,97,1,11.76,2024-12-30 05:10:00,1,3,Credit Card,2024-12-30 05:50:00,205.65,22.26,31.98,10.28,270.17,4.6,Y
TRP00005437,DRV001507,RDR001799,2,Pune,54,72,2.9,2024-04-02 08:37:00,1,1,Wallet,2024-04-02 08:51:00,63.97,0.0,18.53,3.2,85.7,3.3,Y
TRP00005438,DRV000669,RDR000944,2,Bangalore,4,54,15.74,2024-04-01 22:56:00,1,1,Free Ride,2024-04-01 23:53:00,240.62,0.0,12.45,12.03,265.1,4.1,Y
TRP00005439,DRV000652,RDR000436,2,Delhi,80,9,1.25,2024-05-18 08:50:00,1,1,Credit Card,2024-05-18 09:08:00,74.68,9.14,0.0,3.73,87.55,4.7,Y
TRP00005440,DRV000928,RDR000293,2,Ahmedabad,62,72,15.85,2024-05-14 00:45:00,2,3,Cash,2024-05-14 01:46:00,236.35,0.0,0.0,11.82,248.17,,Y
TRP00005441,DRV000557,RDR004713,1,Delhi,83,56,5.93,2024-07-23 13:59:00,1,2,UPI,2024-07-23 14:26:00,99.94,14.1,18.01,5.0,137.05,4.3,Y
TRP00005442,DRV000479,RDR002181,2,Chennai,73,78,2.96,2024-02-13 11:36:00,1,2,Free Ride,2024-02-13 11:57:00,76.92,0.0,0.0,3.85,80.77,4.5,Y
TRP00005443,DRV000153,RDR001956,2,Kolkata,55,39,2.15,2024-11-18 05:44:00,2,1,Wallet,2024-11-18 06:04:00,88.68,0.91,0.0,4.43,94.02,4.7,Y
TRP00005444,DRV001933,RDR000540,2,Chennai,21,65,25.51,2024-03-06 04:03:00,1,1,Free Ride,2024-03-06 05:26:00,346.37,32.58,0.0,17.32,396.27,3.1,Y
TRP00005445,DRV000416,RDR004360,1,Delhi,77,39,1.6,2024-10-29 15:52:00,5,4,Credit Card,2024-10-29 16:11:00,72.73,8.5,0.0,3.64,84.87,,Y
TRP00005446,DRV000279,RDR000828,2,Hyderabad,10,51,2.78,2024-07-16 22:43:00,2,1,Credit Card,2024-07-16 23:04:00,69.6,1.04,37.06,3.48,111.18,4.6,Y
TRP00005447,DRV001598,RDR002257,1,Kolkata,35,88,4.42,2024-05-22 17:24:00,1,4,Credit Card,2024-05-22 17:50:00,118.92,0.0,0.0,5.95,124.87,4.3,Y
TRP00005448,DRV001578,RDR001856,2,Bangalore,46,59,8.75,2024-02-03 17:12:00,1,1,Cash,2024-02-03 17:49:00,136.76,13.06,0.0,6.84,156.66,5.0,N
TRP00005449,DRV001198,RDR003315,1,Kolkata,76,37,7.3,2024-10-14 05:22:00,3,4,UPI,2024-10-14 05:54:00,150.68,5.72,0.0,7.53,163.93,4.6,Y
TRP00005450,DRV000224,RDR003211,1,Bangalore,63,60,2.07,2024-06-21 22:37:00,1,2,Cash,2024-06-21 22:48:00,60.62,4.68,0.0,3.03,68.33,3.7,Y
TRP00005451,DRV000319,RDR003219,2,Kolkata,58,93,3.74,2024-03-01 09:14:00,5,4,Wallet,2024-03-01 09:39:00,74.72,2.56,0.0,3.74,81.02,3.5,Y
TRP00005452,DRV000217,RDR000830,1,Bangalore,31,81,3.18,2024-03-31 02:50:00,2,1,Credit Card,2024-03-31 03:09:00,84.55,0.92,39.59,4.23,129.29,4.1,Y
TRP00005453,DRV000337,RDR001802,2,Mumbai,53,97,2.92,2024-02-28 22:30:00,1,5,Wallet,2024-02-28 22:49:00,93.68,0.0,0.0,4.68,98.36,,Y
TRP00005454,DRV000921,RDR002198,2,Ahmedabad,49,45,5.24,2024-03-28 08:22:00,3,2,Credit Card,2024-03-28 08:44:00,95.71,12.6,0.0,4.79,113.1,3.3,Y
TRP00005455,DRV000955,RDR004057,2,Bangalore,3,22,10.74,2024-07-12 23:03:00,3,1,Cash,2024-07-12 23:45:00,192.9,6.93,11.06,9.65,220.54,4.4,Y
TRP00005456,DRV000644,RDR001686,2,Delhi,74,96,2.96,2024-06-25 02:32:00,2,4,Cash,2024-06-25 02:54:00,64.71,0.0,0.0,3.24,67.95,,Y
TRP00005457,DRV000833,RDR001402,2,Pune,69,80,4.65,2024-03-30 01:33:00,5,6,Wallet,2024-03-30 01:59:00,109.43,16.39,0.0,5.47,131.29,3.5,Y
TRP00005458,DRV000248,RDR001668,1,Kolkata,97,13,4.97,2024-11-22 01:35:00,1,1,Credit Card,2024-11-22 01:57:00,115.15,0.0,0.0,5.76,120.91,4.6,Y
TRP00005459,DRV001098,RDR002848,1,Delhi,95,35,30.99,2024-07-30 03:51:00,3,1,Wallet,2024-07-30 05:38:00,415.35,9.4,0.0,20.77,445.52,3.4,Y
TRP00005460,DRV000734,RDR002360,1,Delhi,41,71,25.75,2024-08-19 16:00:00,2,1,Credit Card,2024-08-19 17:26:00,335.53,0.0,0.0,16.78,352.31,3.2,Y
TRP00005461,DRV001976,RDR004885,1,Bangalore,75,32,13.88,2024-09-26 15:58:00,1,1,UPI,2024-09-26 16:53:00,211.66,6.31,21.03,10.58,249.58,3.2,Y
TRP00005462,DRV001578,RDR002360,1,Delhi,15,95,3.21,2024-02-26 06:21:00,2,1,Cash,2024-02-26 06:44:00,60.68,0.0,0.0,3.03,63.71,3.1,Y
TRP00005463,DRV000426,RDR000026,2,Chennai,78,47,1.56,2024-04-24 16:45:00,1,1,UPI,2024-04-24 17:04:00,82.7,0.0,0.0,4.14,86.84,,Y
TRP00005464,DRV000926,RDR000773,2,Kolkata,72,83,4.05,2024-06-06 14:55:00,1,3,UPI,2024-06-06 15:17:00,85.49,0.0,0.0,4.27,89.76,3.0,Y
TRP00005465,DRV000632,RDR001517,1,Ahmedabad,12,49,3.48,2024-04-10 04:16:00,3,1,Free Ride,2024-04-10 04:37:00,90.2,10.41,0.0,4.51,105.12,3.8,Y
TRP00005466,DRV000949,RDR004123,1,Chennai,57,47,6.64,2024-03-20 01:56:00,2,1,Wallet,2024-03-20 02:26:00,115.4,0.0,0.0,5.77,121.17,,Y
TRP00005467,DRV000543,RDR003906,1,Chennai,97,6,13.03,2024-12-19 11:29:00,4,1,UPI,2024-12-19 12:19:00,187.01,0.0,0.0,9.35,196.36,3.8,Y
TRP00005468,DRV001746,RDR002502,2,Kolkata,39,72,16.63,2024-01-31 23:14:00,2,1,Credit Card,2024-02-01 00:11:00,233.58,0.0,0.0,11.68,245.26,4.6,Y
TRP00005469,DRV000246,RDR001955,1,Bangalore,63,82,15.91,2024-08-08 11:36:00,1,1,UPI,2024-08-08 12:35:00,218.24,25.86,0.0,10.91,255.01,4.1,Y
TRP00005470,DRV000186,RDR001395,1,Mumbai,93,99,4.57,2024-07-10 18:11:00,1,4,UPI,2024-07-10 18:31:00,84.48,9.35,0.0,4.22,98.05,4.4,Y
TRP00005471,DRV000323,RDR002582,1,Hyderabad,30,49,10.3,2024-06-10 15:01:00,2,3,Free Ride,2024-06-10 15:40:00,179.03,0.0,0.0,8.95,187.98,4.2,Y
TRP00005472,DRV001654,RDR000569,2,Mumbai,50,74,4.0,2024-09-09 23:11:00,2,1,Cash,2024-09-09 23:31:00,97.98,6.94,0.0,4.9,109.82,3.8,Y
TRP00005473,DRV001406,RDR001366,2,Bangalore,56,18,1.5,2024-09-02 20:47:00,3,2,Cash,2024-09-02 21:04:00,83.48,4.1,11.95,4.17,103.7,3.1,Y
TRP00005474,DRV000624,RDR001535,2,Ahmedabad,47,86,10.67,2024-10-21 05:38:00,1,1,Credit Card,2024-10-21 06:15:00,152.02,12.52,0.0,7.6,172.14,4.0,Y
TRP00005475,DRV001693,RDR002722,1,Pune,27,18,1.08,2024-01-01 22:16:00,2,1,Cash,2024-01-01 22:29:00,76.28,6.08,28.01,3.81,114.18,4.2,Y
TRP00005476,DRV001444,RDR003730,2,Chennai,79,59,5.21,2024-12-28 13:47:00,3,1,Free Ride,2024-12-28 14:17:00,84.79,2.22,23.59,4.24,114.84,3.6,Y
TRP00005477,DRV001428,RDR001162,2,Ahmedabad,57,85,4.2,2024-10-21 23:39:00,1,1,UPI,2024-10-22 00:06:00,92.88,0.0,0.0,4.64,97.52,3.4,Y
TRP00005478,DRV001236,RDR000105,2,Hyderabad,83,1,10.46,2024-10-02 02:57:00,1,1,Cash,2024-10-02 03:41:00,154.22,0.0,0.0,7.71,161.93,4.5,Y
TRP00005479,DRV000083,RDR003888,2,Mumbai,68,96,12.63,2024-02-05 23:28:00,3,1,Free Ride,2024-02-06 00:10:00,174.91,10.75,47.66,8.75,242.07,4.2,Y
TRP00005480,DRV000441,RDR003506,2,Bangalore,68,23,3.9,2024-03-14 02:41:00,1,1,Wallet,2024-03-14 03:07:00,80.39,7.78,48.27,4.02,140.46,3.2,Y
TRP00005481,DRV001712,RDR002737,2,Chennai,45,43,14.35,2024-04-26 15:03:00,1,2,Cash,2024-04-26 15:54:00,215.52,23.96,42.61,10.78,292.87,4.9,Y
TRP00005482,DRV001755,RDR000171,2,Mumbai,68,17,3.78,2024-04-02 22:27:00,2,2,Cash,2024-04-02 22:50:00,81.9,9.3,0.0,4.1,95.3,4.3,Y
TRP00005483,DRV000672,RDR001455,1,Hyderabad,58,87,5.73,2024-02-06 12:31:00,3,1,Cash,2024-02-06 12:59:00,105.79,12.41,0.0,5.29,123.49,,Y
TRP00005484,DRV000304,RDR002162,2,Kolkata,39,88,11.39,2024-02-17 12:58:00,2,1,Credit Card,2024-02-17 13:43:00,176.13,12.5,48.85,8.81,246.29,3.5,Y
TRP00005485,DRV000187,RDR000631,2,Hyderabad,65,48,10.45,2024-12-19 15:11:00,2,1,Wallet,2024-12-19 15:52:00,162.64,8.97,14.24,8.13,193.98,4.4,Y
TRP00005486,DRV001457,RDR001399,2,Bangalore,96,82,35.97,2024-09-11 01:09:00,2,1,Wallet,2024-09-11 03:11:00,492.23,49.39,0.0,24.61,566.23,4.2,Y
TRP00005487,DRV000509,RDR000080,2,Delhi,77,86,3.04,2024-03-15 23:18:00,1,1,Cash,2024-03-15 23:32:00,68.64,5.68,16.06,3.43,93.81,3.9,Y
TRP00005488,DRV001984,RDR004867,1,Bangalore,88,91,9.69,2024-02-10 01:50:00,1,6,Wallet,2024-02-10 02:31:00,155.93,0.0,0.0,7.8,163.73,,Y
TRP00005489,DRV000729,RDR002885,1,Chennai,88,34,8.53,2024-03-25 13:10:00,1,1,UPI,2024-03-25 13:48:00,166.93,0.0,0.0,8.35,175.28,3.7,Y
TRP00005490,DRV000812,RDR003882,1,Chennai,45,81,20.73,2024-02-19 00:34:00,3,2,Cash,2024-02-19 01:44:00,301.05,9.29,0.0,15.05,325.39,4.5,Y
TRP00005491,DRV001052,RDR004778,1,Mumbai,84,14,2.36,2024-04-15 00:35:00,1,1,UPI,2024-04-15 00:57:00,74.6,0.0,0.0,3.73,78.33,3.0,Y
TRP00005492,DRV000101,RDR000009,1,Bangalore,47,15,12.15,2024-04-15 05:01:00,2,1,Wallet,2024-04-15 05:46:00,196.7,0.0,0.0,9.84,206.54,3.2,Y
TRP00005493,DRV001387,RDR004001,1,Hyderabad,58,96,7.72,2024-10-23 02:19:00,1,3,UPI,2024-10-23 02:50:00,138.94,0.0,0.0,6.95,145.89,3.9,Y
TRP00005494,DRV000613,RDR002028,2,Pune,15,86,3.57,2024-12-29 07:40:00,4,2,Wallet,2024-12-29 07:59:00,72.21,0.0,0.0,3.61,75.82,3.0,Y
TRP00005495,DRV000533,RDR003872,2,Hyderabad,32,8,6.15,2024-03-03 18:15:00,4,4,UPI,2024-03-03 18:46:00,99.92,12.03,0.0,5.0,116.95,4.8,Y
TRP00005496,DRV001680,RDR000897,1,Chennai,15,97,4.25,2024-10-01 08:53:00,1,6,Wallet,2024-10-01 09:13:00,90.43,5.82,0.0,4.52,100.77,4.7,Y
TRP00005497,DRV000357,RDR000371,1,Mumbai,81,48,7.93,2024-02-04 10:51:00,1,4,UPI,2024-02-04 11:27:00,126.6,0.0,0.0,6.33,132.93,,Y
TRP00005498,DRV000064,RDR000143,2,Chennai,79,46,18.59,2024-05-06 02:43:00,1,1,Credit Card,2024-05-06 03:46:00,276.81,16.99,0.0,13.84,307.64,4.6,Y
TRP00005499,DRV001950,RDR004648,1,Delhi,69,95,7.74,2024-02-05 22:56:00,2,1,Cash,2024-02-05 23:28:00,154.53,11.45,0.0,7.73,173.71,4.8,Y
TRP00005500,DRV000829,RDR002382,2,Bangalore,33,53,8.99,2024-09-21 19:10:00,2,1,Cash,2024-09-21 19:49:00,135.52,9.2,39.92,6.78,191.42,,Y
TRP00005501,DRV001751,RDR001871,1,Delhi,34,23,6.85,2024-04-27 01:30:00,3,1,Credit Card,2024-04-27 01:58:00,127.92,5.39,0.0,6.4,139.71,4.6,Y
TRP00005502,DRV000927,RDR004304,2,Mumbai,34,84,1.42,2024-04-28 02:14:00,1,1,UPI,2024-04-28 02:23:00,63.0,0.0,0.0,3.15,66.15,3.4,Y
TRP00005503,DRV001139,RDR004122,1,Kolkata,93,39,3.12,2024-10-28 14:09:00,4,1,UPI,2024-10-28 14:26:00,81.66,0.0,0.0,4.08,85.74,3.4,Y
TRP00005504,DRV001533,RDR001371,2,Bangalore,77,10,6.42,2024-10-17 17:33:00,1,4,UPI,2024-10-17 18:04:00,140.25,3.1,33.42,7.01,183.78,4.4,Y
TRP00005505,DRV001127,RDR001201,2,Kolkata,50,19,3.97,2024-08-29 05:33:00,2,2,Credit Card,2024-08-29 05:50:00,82.24,0.0,0.0,4.11,86.35,4.7,Y
TRP00005506,DRV000512,RDR000770,2,Ahmedabad,9,55,2.6,2024-08-18 14:04:00,2,1,Cash,2024-08-18 14:18:00,83.46,0.0,0.0,4.17,87.63,4.6,Y
TRP00005507,DRV000194,RDR000820,2,Kolkata,56,85,6.61,2024-04-17 23:02:00,1,6,Credit Card,2024-04-17 23:31:00,103.76,3.1,0.0,5.19,112.05,,Y
TRP00005508,DRV000947,RDR002496,1,Mumbai,32,53,4.12,2024-06-03 04:54:00,1,1,Cash,2024-06-03 05:19:00,93.12,4.99,0.0,4.66,102.77,3.1,Y
TRP00005509,DRV000209,RDR002750,2,Mumbai,73,58,3.39,2024-04-28 16:30:00,1,5,UPI,2024-04-28 16:49:00,80.52,7.42,23.91,4.03,115.88,3.1,Y
